911609,0x5147a98d3ba5276e0d6ee364582eb1d49a534e77f7bf2b01a0cdc72e72f867c9,100,2500000000
911626,0x4b79c2b589d07ce33b5652a7d0e0bf18f983efa7c95f5c9892f4c01cce994f2d,100,2500000000
911677,0xbf43d2d5b3e05f2f26e3448f6d6f5d8e2b290bcf9552a53cf6c7a5f597f00589,100,2500000000
911703,0x50ee5d5d8c4a4fa5c16fb557072d7820a679b7b0f054fec5072d378fcf2adca6,100,2500000000
911860,0xc8f4265a650fb1e6b068acb76bb0895e56723fd24ba2b0ce98891c1e98aa5dee,100,2500000000
912147,0x093c1a6ba7585a05f9431e944a302d529cf139ce5299f3ec968cbc08c1a8fef1,100,2500000000
912163,0xbcdf20127889fb6c5b5a1a63364ca302515d43607da2ac0a8a43732f9352f46f,100,2500000000
912340,0x5c43e9551126345f13d1a85839edf1fc181ebd6fa664d3713034c0fe8120d001,100,2500000000
912348,0x1ec67d7f37fb56a18c158875a12ea7d2e7b28e87e2ecd47c62a9110a7cb91061,100,2500000000
913191,0xb199f96de0521deb6b302113adc4902b5f327637b833c15d63682cdc81e499a1,100,2500000000
913225,0xeeea476f4fd81ef9ff778721fe8870b3e1a656bab7ba48e5429cd24f882b7456,100,2500000000
913558,0x998c119b06ec581bbfa2b77e7285eb48371a277e933a9c87dc15818ac7c4d09c,100,2500000000
913724,0xbfbc87fa83b3bfbecb9f5e8aa6569e3b0bae46a9455e2fdda6159d35aff78604,100,2500000000
913772,0xf7ab49be1b1197482132f84f7cf1d6c563a6df18bf3586b238c53e6c13626170,100,2500000000
914700,0xc96f852436715f3f7cccb0da61c7d8d7ec50799b50baceaccff5be048cea52fa,10,5000000000
911217,0x9d660346e168685ec21562bafd7fe2464238bf7ec58b6ca202047511bd6be56f,100,2500000000
916122,0xa8cd53ad661865236ce4e845c3ae14368e86521b0f13ab86bd72d65e28ac165a,10,5000000000
911389,0x18f3e350eccccc92b9bf87c1c605b8ac28070d696e9286153b03631c297a1f09,100,2500000000
917991,0xbd73fc1f4d3739bc589fb89dd52d23b41127136fa6a8bc03470ee43c854f922b,10,5000000000
917992,0x31f8d8c7362ee5465fa312e600ce58b2f1a2d67af8eaa204ae45e319acc7d8b4,10,5000000000
911866,0xcb6b99dd0f5a9104384d14c6b3ce8e7b8d0a306a87b41ca881ec93e78637ec99,100,2500000000
911881,0x6f570ac082e9f83454fb5a6f75fd654b6d8f82936c08e83e126a36dfbd47ba7c,100,2500000000
911893,0x7f2abd3d396607a83d3fe31fc7cd373bb2372f51b1beae057bc5a320af7492e0,100,2500000000
911913,0x41d7a6b5b2d91950cc6119ada0fe99c0fdb445a6b0e49fb7b4dfb78635d69cf4,100,2500000000
911957,0xff9638797020367b8db537441a62a57941c04e3854d8241e7fb70dcf4201552c,100,2500000000
912017,0x420f3bf8371dec5f6798fd56b7daef395dd0dda38184f54606480836f8eb8028,100,2500000000
912704,0xda843bf15b77a974ba026ea8e37877d1900ccaffe77409ce8c83a8be79e783c4,100,2500000000
912732,0x9380a5be6892c6f01de24d9bbcfd3019918f52e1a8f94d30a3c53d2f396814d9,100,2500000000
913587,0x453a46401fefa403b0fe0a3c8618f6a54377b569085892f4e3dc9dd72ce7c482,100,2500000000
913599,0x9e474f47edc4cb6bc20382b14ded8ad3f4cf710eaf2d8cb0291266e66ac1217f,100,2500000000
922142,0xbf56e6d9c589908a9023053052dd902bf505330f46ee6dd9633c865733e3b6f4,10,5000000000
913619,0x0efe7b8deaa8af00d87b0549949594aea5ed492b60bbd75e1df66d6b75d39a9e,100,2500000000
913651,0x0e0f7594d3a2a298ab0c471a56725054088ec058bbad36c76345181bcf90bafd,100,2500000000
922070,0x8fb7b5d871f607cfc31d3e964222879c1e448d6444ae4c47ae0bfc3ae5b8216e,10,5000000000
911316,0xf66a6d81d9cf84be9fec2ad11f385f2bd55ae97cc5d931eda601d4f0aae4fd06,100,2500000000
911324,0x4400dc53e08173bc60070ebcf7779031dae67ede4fb7991d06111afc78545acc,100,2500000000
911218,0x91d812bc65c7ed9cdbc033dabb3ad95fa0da5e5891398ca7a0b6847681b108c7,10,5000000000
911211,0xa6deeef76a2feb1deb34cd63e8371e206e6c1116ccf0fc44901570e09cc85189,100,2500000000
911200,0xf4a1f1161af10372c1b2778657e746bcd4bce5fe52a6675a124768c91dbb34c2,10,5000000000
911200,0xcd51e5c1762cc6d6b54733575c9bead7c37cd99629445bb3d2b11cd7ce0da4bd,10,5000000000
911200,0x12efa9e2333cb2dadb100c36486ceae422207881785ee184efc51c9684fb0aa9,10,5000000000
911201,0xc4482d7ac60cc153cc41bd436b42d97cb6e020d032abd950a23c042a3b49cfea,10,5000000000
911202,0xd858ceff4751551e9e97be30d2b4e7e7091be327f6a5f78a5ebb60c1c3c96f92,10,5000000000
911202,0xc268862a5c1774418fdd0834025895d7e9e57e65ca1a0bd6e393f4ba208dab7e,10,5000000000
911203,0x91c892001e0c594c4da93e21b02d509d1f9b99cea56d04d208f0eb28d3401ce7,100,2500000000
911207,0x139a602fe739332bc84577db9394661f4bd390d9ae4c27c482048679da9cbe36,100,2500000000
911212,0x2f7b05de6b27de12469e1adb4b769f154402d1b4fb1a616f302d9ce3f4171ffb,10,5000000000
911213,0x6be05b84d8812798dd8e8da6ed3eaab2ed1a6f76f228d0e1af127c0af5f03992,10,5000000000
911213,0xc096079dc20c54c57d5e5d39d2cf2f2dddd488929eca1ed6475309d2b32149d8,10,5000000000
911213,0xf71e92b84c10918cde9de988fb9863d496b52147c56f299bec70eecf5cb23e00,10,5000000000
911215,0x367771bdde88daa125dbe4072bd7a518e6488613b71444678a09460ad827028f,10,5000000000
911215,0x1d730837f7ce50b6f7cdd999ccd172743fe77075babb2cf8f7d612cf38690807,10,5000000000
911218,0x78c2a3cf8b71803d4910932f84b5f6f35db2bf8b60b37958c5c4cb908bbfd615,10,5000000000
911218,0x791b161a27175da0fc5198f47d87af7e743494fcb256526b1bf8b85ad278b69d,10,5000000000
911219,0xc9cac920bc9de3765b94af5f1f37dda16e4759b46b5a4d4c6c0301a77ae36d3b,100,2500000000
911220,0x6157b8e0245678c04e5839c12f1cdc57cedf4e2426895a10eefaaf9c5043bed9,10,5000000000
911220,0x95290a650c4fbf48281a3b342cf9980ddaf1a3b2a0df83ad37af27891f7d36d0,10,5000000000
911221,0x779cbe981880b9640d3ffa7e1f352b83eee4386f607b89c295afbe1534f6f53b,10,5000000000
911224,0xeffdd0d79f2029282415566dafc90f3854dc41091114b78eb2e6e4d4e063bb9c,10,5000000000
911224,0xd5d247ad7e0ac5e95e39871c87e10d9554707abb20b3c4e2219f6acf4c74fc3f,100,2500000000
911227,0x6ece04e0fca47650251c6fe993d57ce006208c58e9a8472e67ab26292105b159,100,2500000000
911230,0x07afe399a7a1f5fc8915b3de5ca28b232d612cf3afb6b89529245dadc8b1009b,10,5000000000
911231,0x08e74f7bde36fd9bad52a9cdf1937f9a75a9a106ccefc4bc83d887265cb250e0,100,2500000000
911232,0xbcb35805a6561720828d20b7491c56096bb9164649fe6c8f7086b3356a3ab265,10,5000000000
911233,0x43b074662563e88f63f05d9b4d9061a8b8c9db97a2d4816421972f09f092a2ec,10,5000000000
911235,0x6cf03d0b1fe3b10b6287b1d7f38df23d23bded8cba13e12ce5624191229d4848,10,5000000000
911235,0xb82d44aab570416b5aa3494a9c069573038a254b98eb91f02882a510a932257f,100,2500000000
911237,0x110039d8c2db1fa36938967116308765ca5fbc1e8426f8b29d5c68d790aa5abd,10,5000000000
911238,0x314925c6e12ea48c8a29f5ff25c1a6944bdaffab0eece82f64bfb3dd0b5451ed,10,5000000000
911239,0x25402e10718d9a49caf1382df5fbcb26de8220e29530f70509d787f4b5a2f0e6,100,2500000000
911240,0xdc2592f010721a194bd666bb9cd74bf7abc31f1c56182e07ce3768db5c98059c,10,5000000000
911242,0xc7bf7d76f38dd3e56dbaa802ff60a434290e73c2f84fab414bc2b81f94345f22,10,5000000000
911243,0xf29ebbc131353810cac6ccb9252802d2208207fc959aabac060e19c3277f0a9e,100,2500000000
911244,0x912a6ba9bf0e88a0859823fa3c4a0073932240c76873dbb6b703d752040bb64d,10,5000000000
911245,0xcf642724c91e6138add8dfac105bcc490740ca0386cdf14ee1e7cce66b45f44b,10,5000000000
911245,0xabd690de5028cc5088e83a88e57c745740e9cd7237492b8653fbdaacfd2b457a,10,5000000000
911247,0x18cfc40b5d575c5f0cf047f7acb767ab0c136bb24e982957212254f561270813,100,2500000000
911300,0x477526f1d476e979faa7a8cc1b502ec82a2985681e5c41f28aa0d318a06d3e86,100,2500000000
911249,0x2eac771a10e30915062b1c97a4cb360f035dbb01d52f47ed12c0bcfd4d403999,10,5000000000
911250,0x3b6bf12ca29ee972e234fb5bfe2646a51bcbfe4e960a74d1af5bfbc3f85fd95f,10,5000000000
911250,0x9224887759990dd5fdedc60d495865dca18db20fbdc4b19fbaf60bbf08c5e01d,10,5000000000
911251,0x1ecdcea46604be6e853b260980a4627b9dfa416ee14e91be0ac170fb22e8c710,10,5000000000
911251,0xde4f9d10f6b1d632670692f6c3bd89528d99996ca0e80974f153cb461c7a007d,100,2500000000
911252,0xbb3b4473208969261575310f5213059f10f97c0998429974b3223d247ac79def,10,5000000000
911253,0x7404dd7a13a76e88ef5be6356c08a1171ef3c49ad4b6d53509c10fe7c940bd1d,10,5000000000
911255,0xd2d0aaccfe3bbf1a5d9f60a148762829e56ee5c9130c9366ffd354fa892ef02d,100,2500000000
911256,0xcd6ab025d46d877c557ec1b22ac3c2e07194ad7a7afe69b9484158f45c5c46b4,10,5000000000
911259,0x85eeb6f9ec6ec206538f7cd5f840b55d87c797132e43f07ba62066c8dad2f118,10,5000000000
911259,0x825b4375c1e0189eeb4237354b2cda9a7f525e3214adff1c86fe66489b899702,10,5000000000
911259,0x7f99e09563ad799fcda4a8e70c64ccf6cfba83e2474e9f6b733a569aa0cac6d2,100,2500000000
911261,0xcddfa0986b58aac5f7d22eb6c134e6f6bcc88939ef6d682125a7a20c4bd3e9b2,10,5000000000
911262,0x362fb5cbf39c983426d6d68c9097dd4be0375104fda0c04eeedd79f48f895020,10,5000000000
911262,0xda7b4262d1712223767b289d321012a422055c3d600a3fe494416eb5dfa3e41e,10,5000000000
911263,0xc4bc669aa7151485e8cb84af5ba99319fe257b387ddb37df239c8a22f497e48d,10,5000000000
911263,0x474b0471b93f0b79d07cb8f2c2c65c503b0d44f3c1bcba240ef089f16ed80d42,10,5000000000
911264,0x92cc7298c7447638a90e6ebe899923e6e199aaf88fde97cf4a97e734e00f04e2,100,2500000000
911265,0x8d019728d0d10538f7bed81ec039c6f3bd6a38b40d1ae5490d170cc7ad17c012,10,5000000000
911266,0x3c5d9f8b3e230e4e37ac4b7a3ad2cbf925b1ba85b5988fe39b42891b8f86ace6,10,5000000000
911267,0xb2478a2b1a8d81799249057a50658a844f362682874a67ac9185a12d60488337,10,5000000000
911268,0xcee086de1d4c4d8beeb23b6c5bca652771cfd0dbfd6b741fadeb28e06a440520,100,2500000000
911271,0xd798fcb03782cd16a50e59f3df26bee31f6863e26ee0b1bcea71ad23d9963a10,10,5000000000
911272,0xc03d2c013c2e5162ce673f84237653fa253dc5915476f8259f920e51becd8c08,100,2500000000
911273,0xa20f6712eaab7b02c3284681d2f101acf5443360d31942511d3ff15b9ce47fa1,10,5000000000
911273,0xd65eeafd8985f189452958c7aa43957e080c61ea43db3aee53c5884ce024e770,10,5000000000
911274,0xae6452d196142f6dd430b6c3bc5c981d878020dc17951a211541f8ad0d56140e,10,5000000000
911275,0x20ad6b8b235f66454933d6a7b07dd2f2d04f8064f76673ec136131e93d02c406,10,5000000000
911276,0x68e46d308222762a46bd470c51ab37568a6292a24a2241bf56bebe384e9ad0de,10,5000000000
911276,0x05bc0dcd43505919fafd75b17ba0801643203018b672e73246c3a46a40d6dfe2,10,5000000000
911276,0x2c786d402eb7bcb4b2cb8ee461f897f7b650409d701c3b17729aee88b1cc3fac,10,5000000000
911277,0xd38c0fc6cc072d255a15a62a93b3f6a63398dce4ca119273a1389f873b6334b9,10,5000000000
911278,0xb4b19e6d75c2ec828d6a7f6ffcc8c0903e0dfc15b5a577a2bbb1eddedb12dc1c,10,5000000000
911278,0x803075bbbc6dd0b0d668c27031ae5af8c0f697999c6a3759c15fa8e91c370cc7,10,5000000000
911278,0xe4f6cccc7d63d39049640991777fa961336d4df2ee9ee5e787a78d12fac9773f,100,2500000000
911280,0xacf83d0ab56d3e9ba2eb8ddd11ff46c16d18fcd6b213d6a6c10b911c88cb18b1,10,5000000000
911280,0x81158c3f4c638ae8ac977fbc893921b80acde01b954068c44d995e8c45ade80b,10,5000000000
911280,0xfd342d7343a30b70e35d151ef2d4646b7ce8c4363f85bcac7f15ea5e2ac02315,100,2500000000
911281,0xf082e41b59fa5481d0a2141b59053e2fda8f1358a9f4d543d9927e871e62206d,10,5000000000
911281,0x4a8ae8bf8fab0e90f1d22697094971b3e98fd65eb9076035b483b2ce4eeb9248,10,5000000000
911283,0x8154501a10e5b03c4cacbfe8eeff4953e0f09d20b667b9e42a4c82d8651896cd,10,5000000000
911284,0x0bb52999df6e8bb3f43a5f5f15a32b5575cd5997bc68126b101687bf243f2364,10,5000000000
911284,0x4963ff44ee7a1956d45a044a349c80332e974430a349b0af5d373bcfaf5937e3,100,2500000000
911285,0x31a0264a30eeb0a18fa19b987670c975be2c4b1f2e775b571682bd24b379e1da,10,5000000000
911287,0x4be12b7f67ad7f7d8446ea3c64eda9ff807469b3dcc3c3fd1fe247a036f70411,10,5000000000
911288,0x01318b1676429d523eef67ab31ed4703b3be95a019028a2def8e554bc71aebad,100,2500000000
911289,0x13f807b601b79f1f839a243adf6a06ffe1cef122dbd6afa971b31233ec6f90b9,10,5000000000
911290,0x648779dc56693162d7b84142fe0ec2d40f4697518504dcb64bd49cc6951867a9,10,5000000000
911292,0x5b68a4b782d506746ce8fb17e3529fe7cc6a421a6ca968daeb6711974478dfdd,10,5000000000
911292,0x1132bb110bf18b641001e963ae3cd3f17b7dc48fe5c1e332005a9ea64e35e6d0,100,2500000000
911293,0x29885421aa861f6c71ee4f295e175d12a875091ded367ca77aad64c3cc6d19fb,10,5000000000
911294,0x0404b62355221df69bceb4d1c10a635db0b7fe7812b16d713d8b10edaed1991f,10,5000000000
911294,0x9c8c05c0385e0641532145a3fdb1cc94aa40a8ed85ba9794239d8af30e53a7a5,10,5000000000
911296,0x170be5db8fc82ead029ee6be47fd20b143a50e0997643bd433d6c9d6e8bd3fe2,100,2500000000
911297,0x6eab9bcffc1bb3970a2b35a74c1b07d57d53cc156589655bcae7be510a5f1de7,10,5000000000
911297,0x1fc884eb4970c4d8dcbfc1eefca883ff7fbb231797ff0154a86774180fb28026,10,5000000000
911299,0x19aed2040f5b8ff4171eecd2b8797e8415aeb152b54f61f4d39d955143a0c4a9,10,5000000000
911303,0x252bb003bf7be4c2bb9f009bc44e6d28fe933192d85b6d94dda6101f08cc1335,10,5000000000
